step,epoch,lr-Adam,train/CER,train/DER,train/IER,train/SER,train/loss,val/CER,val/DER,val/IER,val/SER,val/loss
10599,89,,,,,,0.4748504757881164,,,,,
10649,89,,,,,,0.4342185854911804,,,,,
10679,89,,13.586620330810549,5.289102077484131,2.7763664722442627,5.521152496337891,,19.206911087036133,5.383252143859863,2.74700927734375,11.076650619506836,0.7107784152030945
10680,90,0.0002004529378609,,,,,,,,,,
10699,90,,,,,,0.5037902593612671,,,,,
10749,90,,,,,,0.5219716429710388,,,,,
10799,90,,14.430863380432127,5.362077713012695,3.159501075744629,5.909284591674805,0.4148759543895721,20.115196228027344,4.89587926864624,3.65529465675354,11.5640230178833,0.7395660281181335
10800,91,0.0001949810248333,,,,,,,,,,
10849,91,,,,,,0.5175709128379822,,,,,
10899,91,,,,,,0.5150213241577148,,,,,
10919,91,,13.146821975708008,5.24355411529541,2.7190332412719727,5.184234619140625,,18.4758529663086,5.117412567138672,2.6140894889831543,10.74435043334961,0.6858762502670288
10920,92,0.0001895370660349,,,,,,,,,,
10949,92,,,,,,0.4315816760063171,,,,,
10999,92,,,,,,0.4723202288150787,,,,,
11039,92,,12.932955741882324,5.18033504486084,2.8033783435821533,4.949242115020752,,18.852458953857425,4.87372636795044,2.74700927734375,11.23172378540039,0.7165352702140808
11040,93,0.0001841238117776,,,,,,,,,,
11049,93,,,,,,0.397677481174469,,,,,
11099,93,,,,,,0.4156603813171386,,,,,
11149,93,,,,,,0.4436982274055481,,,,,
11159,93,,12.799933433532717,5.191957473754883,2.704230785369873,4.903745174407959,,19.22906494140625,4.8072662353515625,3.921134233474731,10.500664710998535,0.704279363155365
11160,94,0.0001787439687177,,,,,,,,,,
11199,94,,,,,,0.3845500648021698,,,,,
11249,94,,,,,,0.3767401278018951,,,,,
11279,94,,12.038053512573242,5.0628743171691895,2.4669156074523926,4.508264064788818,,19.273372650146484,4.984492778778076,3.123615503311157,11.165263175964355,0.7226032614707947
11280,95,0.0001734002580633,,,,,,,,,,
11299,95,,,,,,0.4029871225357055,,,,,
11349,95,,,,,,0.4068633019924164,,,,,
11399,95,,12.098217964172363,5.209739208221436,2.502272367477417,4.38620662689209,0.3796118199825287,18.80815315246582,4.984492778778076,3.610988140106201,10.212671279907228,0.7105519771575928
11400,96,0.0001680953719187,,,,,,,,,,
11449,96,,,,,,0.4095881581306457,,,,,
11499,96,,,,,,0.3967868685722351,,,,,
11519,96,,11.680240631103516,4.999517917633057,2.3991620540618896,4.28156042098999,,19.07399177551269,4.7629594802856445,3.610988140106201,10.700044631958008,0.7074339985847473
11520,97,0.0001628319878363,,,,,,,,,,
11549,97,,,,,,0.4114173352718353,,,,,
11599,97,,,,,,0.3714107871055603,,,,,
11639,97,,11.53469944000244,5.11704158782959,2.353232860565185,4.064424514770508,,19.05183792114257,4.8515729904174805,3.212228536605835,10.988037109375,0.7137618064880371
11640,98,0.000157612725161,,,,,,,,,,
11649,98,,,,,,0.3995323777198791,,,,,
11699,98,,,,,,0.3160582184791565,,,,,
11749,98,,,,,,0.3732162714004516,,,,,
11759,98,,11.438565254211426,5.072024822235107,2.302586317062378,4.063954830169678,,17.567567825317383,5.073105812072754,2.5697829723358154,9.924678802490234,0.6724890470504761
11760,99,0.000152440261445,,,,,,,,,,
11799,99,,,,,,0.4027915596961975,,,,,
11849,99,,,,,,0.3486924171447754,,,,,
11879,99,,10.930562019348145,4.902324676513672,2.250450134277344,3.77778697013855,,18.98537826538086,4.918032646179199,3.1014621257781982,10.9658842086792,0.7079640626907349
11880,100,0.0001473171578254,,,,,,,,,,
11899,100,,,,,,0.3169972896575928,,,,,
11949,100,,,,,,0.3264148533344269,,,,,
11999,100,,10.652338027954102,4.854541778564453,2.1603121757507324,3.637483835220337,0.3632705509662628,17.301727294921875,5.20602560043335,2.1488702297210693,9.946831703186035,0.6746653318405151
12000,101,0.0001422460045432,,,,,,,,,,
12049,101,,,,,,0.4392800033092499,,,,,
12099,101,,,,,,0.4144930243492126,,,,,
12119,101,,10.886731147766112,5.0458083152771,2.3509504795074463,3.48997163772583,,19.73859024047852,5.028799057006836,3.588834762573242,11.120957374572754,0.745649516582489
12120,102,0.0001372293772874,,,,,,,,,,
12149,102,,,,,,0.3422133326530456,,,,,
12199,102,,,,,,0.4000079035758972,,,,,
12239,102,,10.78965187072754,5.19634485244751,2.2494521141052246,3.3438546657562256,,18.409393310546875,4.8072662353515625,3.5223748683929443,10.079751968383787,0.7049193382263184
12240,103,0.0001322697644354,,,,,,,,,,
12249,103,,,,,,0.2950375080108642,,,,,
12299,103,,,,,,0.4285816550254822,,,,,
12349,103,,,,,,0.3588316440582275,,,,,
12359,103,,10.107117652893066,4.965214729309082,2.092650890350342,3.0492517948150635,,17.478954315185547,4.87372636795044,2.9020824432373047,9.70314598083496,0.692045271396637
12360,104,0.0001273696980206,,,,,,,,,,
12399,104,,,,,,0.3480327129364013,,,,,
12449,104,,,,,,0.3492203652858734,,,,,
12479,104,,9.752946853637695,4.777542591094971,2.0129709243774414,2.9624338150024414,,18.32077980041504,4.696499824523926,3.3451483249664307,10.279131889343262,0.701178252696991
12480,105,0.0001225316373165,,,,,,,,,,
12499,105,,,,,,0.3274146914482116,,,,,
12549,105,,,,,,0.299302339553833,,,,,
12599,105,,9.676395416259766,4.654660701751709,2.116883993148804,2.904850721359253,0.4390026032924652,17.190961837768555,4.474967002868652,2.6362428665161133,10.079751968383787,0.6981460452079773
12600,106,0.0001177579979412,,,,,,,,,,
12649,106,,,,,,0.3838801383972168,,,,,
12699,106,,,,,,0.427753746509552,,,,,
12719,106,,9.347928047180176,4.570831298828125,1.9292649030685425,2.84783148765564,,17.412494659423828,4.630039691925049,3.167922019958496,9.614532470703123,0.6896368861198425
12720,107,0.0001130512027884,,,,,,,,,,
12749,107,,,,,,0.3750776648521423,,,,,
12799,107,,,,,,0.3605023920536041,,,,,
12839,107,,9.088664054870604,4.680168151855469,1.9003320932388303,2.508163928985596,,17.855560302734375,4.607886791229248,3.07930874824524,10.168365478515623,0.6978911757469177
12840,108,0.0001084136165445,,,,,,,,,,
12849,108,,,,,,0.3474203944206238,,,,,
12899,108,,,,,,0.2898097038269043,,,,,
12949,108,,,,,,0.3443835377693176,,,,,
12959,108,,8.85410213470459,4.584963798522949,1.8180569410324097,2.4510812759399414,,17.89986801147461,4.474967002868652,3.788214445114136,9.636686325073242,0.7043402791023254
12960,109,0.0001038475820678,,,,,,,,,,
12999,109,,,,,,0.3211167454719543,,,,,
13049,109,,,,,,0.3037307262420654,,,,,
13079,109,,8.985849380493164,4.750270843505859,1.90093195438385,2.334646463394165,,17.168807983398438,4.630039691925049,3.05715560913086,9.481613159179688,0.7071237564086914
13080,110,9.935538400895894e-05,,,,,,,,,,
13099,110,,,,,,0.3010094165802002,,,,,
13149,110,,,,,,0.366071879863739,,,,,
13199,110,,8.670257568359375,4.57344388961792,1.8775914907455444,2.2192223072052,0.3160945177078247,17.611873626708984,4.585733413696289,2.835622549057007,10.190518379211426,0.7054518461227417
13200,111,9.49392924667336e-05,,,,,,,,,,
13249,111,,,,,,0.2865359485149383,,,,,
13299,111,,,,,,0.3318468332290649,,,,,
13319,111,,8.2878999710083,4.467363357543945,1.7715643644332886,2.0489721298217773,,17.5897216796875,4.607886791229248,3.05715560913086,9.924678802490234,0.6986561417579651
13320,112,9.060153388418256e-05,,,,,,,,,,
13349,112,,,,,,0.3452845811843872,,,,,
13399,112,,,,,,0.3318198025226593,,,,,
13439,112,,8.166047096252441,4.509156227111816,1.7403277158737185,1.9165633916854856,,16.79220199584961,4.497119903564453,2.813469171524048,9.481613159179688,0.6948186755180359
13440,113,8.63442910485901e-05,,,,,,,,,,
13449,113,,,,,,0.2471427172422409,,,,,
13499,113,,,,,,0.2750868797302246,,,,,
13549,113,,,,,,0.2978445589542389,,,,,
13559,113,,8.079681396484375,4.569170951843262,1.6643952131271362,1.846115708351136,,17.27957534790039,4.164820671081543,3.05715560913086,10.057598114013672,0.7062674760818481
13560,114,8.216969581553712e-05,,,,,,,,,,
13599,114,,,,,,0.3368261456489563,,,,,
13649,114,,,,,,0.2805314660072326,,,,,
13679,114,,7.793011665344238,4.379873275756836,1.6158088445663452,1.7973294258117676,,17.035888671875,4.297740459442139,3.322995185852051,9.415152549743652,0.6941233277320862
13680,115,7.807986548868939e-05,,,,,,,,,,
13699,115,,,,,,0.2923042476177215,,,,,
13749,115,,,,,,0.2412693053483963,,,,,
13799,115,,7.39512825012207,4.235964775085449,1.5562922954559326,1.6028714179992676,0.290018618106842,16.79220199584961,4.364200115203857,2.769162654876709,9.658839225769045,0.68668133020401
13800,116,7.407685916405171e-05,,,,,,,,,,
13849,116,,,,,,0.2734740376472473,,,,,
13899,116,,,,,,0.2693216502666473,,,,,
13919,116,,7.409548282623291,4.242874622344971,1.5730150938034058,1.593658447265625,,16.83650779724121,4.408506870269775,2.724855899810791,9.70314598083496,0.7068854570388794
13920,117,7.01626850059256e-05,,,,,,,,,,
13949,117,,,,,,0.212224006652832,,,,,
13999,117,,,,,,0.2561029195785522,,,,,
14039,117,,7.32102632522583,4.189330101013184,1.554859638214111,1.5768364667892456,,16.393442153930664,4.56358003616333,2.591936111450196,9.237926483154297,0.6806425452232361
14040,118,6.633930752286687e-05,,,,,,,,,,
14049,118,,,,,,0.2272490561008453,,,,,
14099,118,,,,,,0.1943940669298172,,,,,
14149,118,,,,,,0.2397859692573547,,,,,
14159,118,,7.1596293449401855,4.216958522796631,1.517336130142212,1.4253346920013428,,16.37129020690918,4.142667293548584,3.0128488540649414,9.215773582458496,0.6920777559280396
14160,119,6.260866939555854e-05,,,,,,,,,,
14199,119,,,,,,0.2592447996139526,,,,,
14249,119,,,,,,0.3432066738605499,,,,,
14279,119,,7.185117721557617,4.269517421722412,1.5947054624557495,1.3208949565887451,,16.23836898803711,4.430660247802734,2.6140894889831543,9.19361972808838,0.6691069602966309
14280,120,5.897263690712862e-05,,,,,,,,,,
14299,120,,,,,,0.2315670549869537,,,,,
14349,120,,,,,,0.2909693419933319,,,,,
14399,120,,6.878350734710693,4.229544639587402,1.425007939338684,1.2237979173660278,0.2946754693984985,16.149755477905273,4.27558708190918,2.924235820770264,8.949934005737305,0.6741167902946472
14400,121,5.543304359889589e-05,,,,,,,,,,
14449,121,,,,,,0.2082109153270721,,,,,
14499,121,,,,,,0.222224935889244,,,,,
14519,121,,6.734289646148682,4.126180171966553,1.4148476123809814,1.1932616233825684,,17.190961837768555,4.297740459442139,3.610988140106201,9.282233238220217,0.7007036805152893
14520,122,5.199167571845464e-05,,,,,,,,,,
14549,122,,,,,,0.2808315753936767,,,,,
14599,122,,,,,,0.2334790676832199,,,,,
14639,122,,6.892611980438232,4.202744960784912,1.4770865440368652,1.2127803564071655,,16.260522842407227,4.186974048614502,3.190075397491455,8.88347339630127,0.6777651906013489
14640,123,4.865026130573824e-05,,,,,,,,,,
14649,123,,,,,,0.2888544797897339,,,,,
14699,123,,,,,,0.2827578783035278,,,,,
14749,123,,,,,,0.2435137927532196,,,,,
14759,123,,6.545763969421387,4.203676700592041,1.2891091108322144,1.0529783964157104,,16.459901809692383,4.342046737670898,2.9020824432373047,9.215773582458496,0.6871158480644226
14760,124,4.541048110695556e-05,,,,,,,,,,
14799,124,,,,,,0.2767488062381744,,,,,
14849,124,,,,,,0.2654828429222107,,,,,
14879,124,,6.542904376983643,4.184543609619141,1.3256325721740725,1.0327283143997192,,16.747896194458008,3.9654407501220703,3.3894550800323486,9.392999649047852,0.6941674947738647
14880,125,4.227397221256979e-05,,,,,,,,,,
14899,125,,,,,,0.2306207716464996,,,,,
14949,125,,,,,,0.2752254009246826,,,,,
14999,125,,6.471426963806152,4.109081745147705,1.3875178098678589,0.974827229976654,0.2554304301738739,16.902969360351562,4.253433704376221,3.0350022315979004,9.614532470703123,0.6976088881492615
15000,126,3.924231350538321e-05,,,,,,,,,,
15049,126,,,,,,0.2701178193092346,,,,,
15099,126,,,,,,0.2203269600868225,,,,,
15119,126,,6.395565986633301,4.221322059631348,1.284089207649231,0.8901544213294983,,17.013734817504883,4.009747505187988,3.3894550800323486,9.614532470703123,0.7048607468605042
15120,127,3.631702566053718e-05,,,,,,,,,,
15149,127,,,,,,0.2999711632728576,,,,,
15199,127,,,,,,0.2498518526554107,,,,,
15239,127,,6.220405101776123,4.111606597900391,1.258121371269226,0.8506772518157959,,15.994683265686035,4.098360538482666,2.702702760696411,9.19361972808838,0.6692269444465637
15240,128,3.349958569742739e-05,,,,,,,,,,
15249,128,,,,,,0.2721725702285766,,,,,
15299,128,,,,,,0.2226254791021347,,,,,
15349,128,,,,,,0.2679161131381988,,,,,
15359,128,,6.114761829376221,4.0746750831604,1.2592450380325315,0.7808418869972229,,16.4820556640625,4.031900882720947,3.0350022315979004,9.415152549743652,0.6850229501724243
15360,129,3.079141606576741e-05,,,,,,,,,,
15399,129,,,,,,0.2092785835266113,,,,,
15449,129,,,,,,0.2813619971275329,,,,,
15479,129,,5.832210540771484,3.973382472991944,1.110897183418274,0.7479308247566223,,15.684536933898926,3.921134233474731,2.9020824432373047,8.861320495605469,0.678985595703125
15480,130,2.819387191266287e-05,,,,,,,,,,
15499,130,,,,,,0.2279107570648193,,,,,
15549,130,,,,,,0.2076269686222076,,,,,
15599,130,,5.845643997192383,4.010768890380859,1.1625016927719116,0.672373354434967,0.2623818814754486,15.972530364990234,3.788214445114136,2.924235820770264,9.260079383850098,0.6778082251548767
15600,131,2.5708268367452547e-05,,,,,,,,,,
15649,131,,,,,,0.296208918094635,,,,,
15699,131,,,,,,0.2620891034603119,,,,,
15719,131,,5.87993049621582,4.069137096405029,1.1792808771133425,0.631512463092804,,15.81745719909668,3.788214445114136,3.145768642425537,8.88347339630127,0.6772430539131165
15720,132,2.3335851437877864e-05,,,,,,,,,,
15749,132,,,,,,0.2672770917415619,,,,,
15799,132,,,,,,0.2447608560323715,,,,,
15839,132,,5.838560581207275,3.976011514663696,1.196663737297058,0.6658854484558105,,16.504209518432617,3.8546743392944336,3.190075397491455,9.45945930480957,0.6851018071174622
15840,133,2.107782165694516e-05,,,,,,,,,,
15849,133,,,,,,0.2309699207544326,,,,,
15899,133,,,,,,0.2493550330400467,,,,,
15949,133,,,,,,0.1988188624382019,,,,,
15959,133,,5.746809482574463,3.9310107231140137,1.2086926698684692,0.6071059107780457,,16.149755477905273,3.921134233474731,2.9020824432373047,9.326539993286133,0.6759925484657288
15960,134,1.893531043606345e-05,,,,,,,,,,
15999,134,,,,,,0.2814009487628937,,,,,
16049,134,,,,,,0.262468159198761,,,,,
16079,134,,5.70108699798584,3.861495971679688,1.1569409370422363,0.6826499700546265,,16.260522842407227,3.8768277168273926,3.278688430786133,9.105006217956545,0.6795934438705444
16080,135,1.6909400073927827e-05,,,,,,,,,,
16099,135,,,,,,0.2566560506820678,,,,,
16149,135,,,,,,0.1893773674964904,,,,,
16199,135,,5.650115489959717,3.895584106445313,1.1222926378250122,0.6322386264801025,0.2356510013341903,16.304828643798828,3.810367822647095,3.256535291671753,9.237926483154297,0.684191882610321
16200,136,1.500110920460429e-05,,,,,,,,,,
16249,136,,,,,,0.2541468441486358,,,,,
16299,136,,,,,,0.1864733099937439,,,,,
16319,136,,5.609859943389893,3.9167568683624254,1.1145689487457275,0.578533947467804,,16.17190933227539,3.810367822647095,3.190075397491455,9.171466827392578,0.6890386343002319
16320,137,1.321139916399261e-05,,,,,,,,,,
16349,137,,,,,,0.2354803383350372,,,,,
16399,137,,,,,,0.2086974382400512,,,,,
16439,137,,5.608249664306641,3.890481948852539,1.1442594528198242,0.5735083222389221,,15.994683265686035,3.8325209617614746,3.0128488540649414,9.14931297302246,0.6781129837036133
16440,138,1.1541171261342242e-05,,,,,,,,,,
16449,138,,,,,,0.2253055572509765,,,,,
16499,138,,,,,,0.1972226798534393,,,,,
16549,138,,,,,,0.1747331917285919,,,,,
16559,138,,5.506289958953857,3.838592052459717,1.1246304512023926,0.5430672764778137,,15.795303344726562,3.810367822647095,3.0128488540649414,8.972086906433105,0.6787295341491699
16560,139,9.991265869757626e-06,,,,,,,,,,
16599,139,,,,,,0.2446733713150024,,,,,
16649,139,,,,,,0.1568023860454559,,,,,
16679,139,,5.370977878570557,3.796630620956421,1.064269781112671,0.5100774765014648,,15.728843688964844,3.810367822647095,3.123615503311157,8.79486083984375,0.6750454306602478
16680,140,8.562464245187584e-06,,,,,,,,,,
16699,140,,,,,,0.2190349251031875,,,,,
16749,140,,,,,,0.2216296046972274,,,,,
16799,140,,5.343469619750977,3.792847871780396,1.0607349872589111,0.4898866415023803,0.2398451715707779,15.928223609924316,3.9654407501220703,3.234381914138794,8.728400230407715,0.6742386817932129
16800,141,7.255485797941219e-06,,,,,,,,,,
16849,141,,,,,,0.2224590629339218,,,,,
16899,141,,,,,,0.1625025421380996,,,,,
16919,141,,5.229045391082764,3.704822540283203,1.0532242059707642,0.4709985852241516,,15.795303344726562,3.987594127655029,3.212228536605835,8.595480918884277,0.6726430654525757
16920,142,6.070988092687912e-06,,,,,,,,,,
16949,142,,,,,,0.2251975238323211,,,,,
16999,142,,,,,,0.201788067817688,,,,,
17039,142,,5.413767337799072,3.80215072631836,1.0698275566101074,0.5417892932891846,,15.81745719909668,3.8768277168273926,3.145768642425537,8.79486083984375,0.670337438583374
17040,143,5.009567757952027e-06,,,,,,,,,,
17049,143,,,,,,0.2029376626014709,,,,,
17099,143,,,,,,0.2278984785079956,,,,,
17149,143,,,,,,0.2030194997787475,,,,,
17159,143,,5.3076276779174805,3.815932512283325,1.0472140312194824,0.4444811344146728,,15.83961009979248,3.921134233474731,3.0128488540649414,8.905627250671387,0.670194685459137
17160,144,4.071759121870855e-06,,,,,,,,,,
17199,144,,,,,,0.2051244974136352,,,,,
17249,144,,,,,,0.2346647530794143,,,,,
17279,144,,5.300533771514893,3.804415225982666,1.0590035915374756,0.4371147751808166,,15.86176300048828,3.8546743392944336,3.278688430786133,8.728400230407715,0.6723760962486267
17280,145,3.2580344395682914e-06,,,,,,,,,,
17299,145,,,,,,0.261066734790802,,,,,
17349,145,,,,,,0.248078316450119,,,,,
17399,145,,5.319645881652832,3.8203606605529785,1.0389182567596436,0.460367202758789,0.2375711947679519,15.972530364990234,3.8546743392944336,3.145768642425537,8.972086906433105,0.6704053282737732
17400,146,2.568803665781161e-06,,,,,,,,,,
17449,146,,,,,,0.2166817486286163,,,,,
17499,146,,,,,,0.1767634749412536,,,,,
17519,146,,5.334359645843506,3.914155244827272,0.998130202293396,0.4220743477344513,,15.9060697555542,3.9432876110076895,3.05715560913086,8.905627250671387,0.6690137386322021
17520,147,2.004413545364514e-06,,,,,,,,,,
17549,147,,,,,,0.2412984669208526,,,,,
17599,147,,,,,,0.2452211827039718,,,,,
17639,147,,5.243739604949951,3.791351795196533,1.0435165166854858,0.4088712632656097,,15.750996589660645,3.810367822647095,3.123615503311157,8.81701374053955,0.6669217348098755
17640,148,1.5651486364731682e-06,,,,,,,,,,
17649,148,,,,,,0.1967207342386245,,,,,
17699,148,,,,,,0.2137120366096496,,,,,
17749,148,,,,,,0.2235660254955291,,,,,
17759,148,,5.286052703857422,3.8447773456573486,1.0227961540222168,0.4184791445732116,,15.773150444030762,3.8768277168273926,3.0350022315979004,8.861320495605469,0.66970294713974
17760,149,1.251229946319654e-06,,,,,,,,,,
17799,149,,,,,,0.2092792987823486,,,,,
17849,149,,,,,,0.2143940329551696,,,,,
17879,149,,5.23953104019165,3.8019306659698486,1.0217430591583252,0.4158576726913452,,15.83961009979248,3.8325209617614746,3.167922019958496,8.839166641235352,0.6688610911369324
17880,150,1.0628153859215672e-06,,,,,,,,,,
17899,150,,,,,,0.1802863925695419,,,,,
17949,150,,,,,,0.1878861188888549,,,,,
17999,150,,5.228865623474121,3.795454263687134,1.0424810647964478,0.3909304141998291,0.1833879202604293,15.83961009979248,3.8546743392944336,3.167922019958496,8.81701374053955,0.6668334007263184
18000,151,,,,,,,15.684536933898926,3.921134233474731,2.9020824432373047,8.861320495605469,0.678985595703125
